,account id,average deposit amount,current balance,product type,profit,household id,active,predicted loss,new household,open date,last active
2502,Q5mfFMBC,1200.1876064344715,67438.33670311772,8,92,jROGJNaq,1,1,0,2013,2022
2503,rVfATE9C,817.5907643828367,43894.4701751782,5,41,21rfIhSB,1,0,0,2020,2022
2504,2VpoPVaC,1582.0269665397686,82633.48833689881,8,39,APMJjVhO,1,0,0,2019,2022
2505,jEYasTZ9,934.2431223998699,50693.41361931786,8,22,mR1yAf8A,1,1,0,2021,2022
2506,cliFPibn,1463.4768622737101,76426.1878458872,1,28,7nKY8zEz,1,1,0,2019,2022
2507,jkhEi0zC,1109.9812531414202,60579.65729399025,10,45,1xBDaDXe,1,0,0,2016,2022
2508,it6khI3P,1277.1936889630756,65490.190867300385,4,73,YSFAFl5z,1,0,0,2010,2022
2509,4QblEWNr,679.7709736913285,37302.63605936933,10,53,1IKXrCmb,1,1,0,2018,2022
2510,lB2yg5Ap,960.2890017165006,51657.90735478255,4,91,1uEvSpWu,1,0,0,2010,2022
2511,cMuVwVqG,1643.9677233242442,86035.84276388287,9,88,eLBkcgGU,1,0,0,2016,2022
2512,FWEXnnwR,1186.6855317559923,63382.9569446922,10,79,kQpPg2yz,1,1,0,2019,2022
2513,MuOj9NXL,1212.9395443846468,67990.7339224839,3,37,ngpYgA6m,1,1,0,2017,2022
2514,gnsgtBHr,459.3488116469482,27639.67432602516,3,54,rR7v7FQF,1,0,0,2014,2022
2515,h3oYyAy5,1075.318625185519,57693.43007886501,4,38,XpQ83emp,1,0,0,2020,2022
2516,IVkLW8ec,996.4716235986493,53275.66216288567,9,72,3DQXe47X,0,0,0,2014,2022
2517,HzoYqZiR,443.1866988996784,28958.55670071475,3,30,cbeS7X4l,1,0,1,2021,2022
2518,SA35nvGc,548.1788576575041,31258.03713794953,8,7,XgSBiPMs,1,0,0,2017,2022
2519,mpAuQFRM,883.3189600542262,47987.0726321586,3,41,ajvfakWs,1,0,0,2013,2022
2520,Q3bcAymm,1396.8959907839342,74390.72035877053,2,83,coQoDh8i,1,0,0,2011,2022
2521,Hb1ANaIm,1419.1422826771648,75582.37055895067,9,12,dpj3IEsn,1,0,0,2017,2022
2522,jpAYecqz,1424.1463402171794,78555.66768163578,7,57,HVaNGBuf,1,0,0,2019,2022
2523,RoRUyrTJ,555.3656680693394,31322.85870291268,7,70,HEolxWOE,0,0,0,2015,2022
2524,3FULq7lf,1226.1447590483194,71534.44734508955,2,95,Hf7fba09,1,0,0,2021,2022
2525,sA4fRBj5,899.6678000776922,52597.66974429934,2,12,GCKCKQbv,1,1,1,2014,2022
2526,5AZlWNFD,1110.75497328013,62379.44913867344,5,91,7vgkUoG0,1,0,0,2012,2022
2527,LDoK1eEI,618.9944899914672,36377.70958081628,3,15,73OzfMSb,1,0,0,2013,2022
2528,t413bFrr,994.1641124914873,56039.676112384084,10,69,hUKr8MeX,1,0,0,2016,2022
2529,OC1U0jQt,588.0381038388971,33711.324994007766,3,23,1TBVXmdI,0,0,1,2018,2022
2530,i2xn72OR,1079.7012127049327,60372.69356224057,6,91,IpjEAU6Q,1,1,0,2011,2022
2531,DLlHumVn,1496.8957860536934,79052.63574503915,2,47,mwldEzyE,1,1,1,2012,2022
2532,fl1qI0eN,1509.6874148566174,79014.92667063855,8,83,pDPXcGww,1,0,0,2015,2022
2533,QKAmc1pn,1051.5671563329709,57711.08132743943,9,61,cIU1O9mc,1,0,0,2010,2022
2534,TuuXO2sJ,543.2074729122232,31094.512074304548,2,94,uqtIsYt3,0,0,0,2019,2022
2535,33qW6Zo5,1297.260723870152,70453.11368356942,4,2,CP6UUT4r,1,1,0,2014,2022
2536,7UHmMIxX,1244.3456537746156,69160.15990009662,10,24,s5Ze3oKL,1,0,1,2017,2022
2537,zozyChIk,1202.7008717066542,63652.42748414459,6,87,9IqarjbW,1,0,0,2014,2022
2538,pV6d6Hcq,1374.1514458027248,74924.96937055566,3,1,jxxmU319,1,1,0,2021,2022
2539,9FfIj03H,1165.3175743762154,59410.10420972618,9,95,cWS3Ob2o,1,0,0,2021,2022
2540,fhc1kJLC,827.5730525537695,45750.049935671675,9,58,dWLkugWi,0,0,0,2018,2022
2541,FwHlZiFC,969.9970596292532,53155.97858464746,3,97,kf168w7o,0,0,0,2013,2022
2542,RI3rU6PL,1040.268115702278,58035.95951758469,7,89,PVDtbeCL,1,0,0,2016,2022
2543,Y2af7fiI,989.1687817931261,52734.45261943033,7,74,Xs7r0Or0,1,0,0,2020,2022
2544,JdN37PUq,1229.313682151146,67576.27264812775,9,12,CTfl9G2F,1,0,0,2010,2022
2545,pzdXydUJ,1390.142047137615,74744.9672392974,9,21,nRU3eZyx,1,1,0,2012,2022
2546,EFgKopxV,716.79889987651,40678.93951911865,9,77,Sn7gDkPw,1,0,0,2020,2022
2547,3ilp3gVr,532.5966006507065,30284.449528541205,3,50,CKiOJIG6,0,0,0,2013,2022
2548,wRv4mRqz,1213.5946291406997,62348.084793672046,9,48,M5PAuomo,1,0,0,2020,2022
2549,bPza76O7,774.6454538929038,42864.713507626235,10,77,9F8rzlpu,1,0,0,2014,2022
2550,uFXiC83Z,748.5025006401476,43950.266376445885,10,56,wjXIzGiD,1,0,0,2016,2022
2551,8PPw2cEv,1321.8171466259296,72022.31711647169,2,89,UkgqvfRg,1,0,0,2021,2022
2552,iJ3lQ0WV,546.5601968938788,28470.760215062302,7,81,JHWHu1LX,1,0,0,2013,2022
2553,iXGZuhDJ,773.3674193646107,45776.957320352645,6,52,K05D5pJC,0,0,0,2015,2022
2554,FBunUEXG,539.5600776404415,30200.68725553759,9,80,qdpTYO1G,1,1,0,2019,2022
2555,toTd9RBz,801.1868771524845,41999.020490058814,5,45,vF6pR1SN,1,0,0,2020,2022
2556,0otan1Yp,1242.2151845217725,65855.02453706248,4,80,RMmUTaD4,1,1,0,2014,2022
2557,6eARn9Po,1044.3528502420095,58166.702805680856,1,26,hEg1SM3E,1,0,0,2011,2022
2558,XIwV0usN,690.0929948213976,41429.72061191527,1,83,Esf1rYHB,1,0,0,2017,2022
2559,i2lZRUpQ,908.1763439651112,51361.79505647538,3,47,YEb6RNKc,1,0,0,2011,2022
2560,QsKBP8LF,836.625624700107,45456.37336237232,9,51,pbiMEc8G,1,0,0,2019,2022
2561,hrqAxJ4n,559.8486265008033,31832.728171986513,8,70,8Mt39DUh,1,0,0,2015,2022
2562,Qgb1ZN9j,381.40629076476864,21261.749952031798,9,76,yDSfIClr,1,0,1,2017,2022
2563,KMHcraBV,1115.9424536654028,61665.4323569135,3,91,B5WwLLfy,1,0,0,2019,2022
2564,09v4KIl5,884.4262287551912,47747.42178788118,9,66,S1nbz2Hb,1,0,0,2018,2022
2565,taYWS3Zg,774.5446885799357,44860.92446552068,4,11,YMzdqrBj,0,0,0,2021,2022
2566,anDumM2L,954.0600830447688,51823.244669022606,1,43,w2rp3uK1,1,0,0,2019,2022
2567,aM8lHCYp,1231.92236078427,69765.25787735994,1,54,JI0GbdQd,1,0,1,2016,2022
2568,uPf93oTZ,962.4359524388112,54108.26800017973,3,7,KioXwh2G,1,0,0,2017,2022
2569,tv62voit,1458.1770213312882,75419.54947050054,4,98,Yey2ofi1,1,0,0,2011,2022
2570,p6VyCfMY,1407.8036127116939,73997.1199127971,1,14,ya4lZmQv,1,0,0,2018,2022
2571,EaMMKU6Z,844.1689163484327,48981.5051599125,1,74,jj3OJEQ2,1,0,0,2021,2022
2572,VZQvduLF,1400.2582138627124,75104.70126639091,5,95,heG47r60,1,0,0,2021,2022
2573,wBhIDszG,1019.861883001376,55989.591407687265,3,85,7FbaZVbA,1,0,0,2020,2022
2574,hMJ2R43J,808.1968373297333,45590.49722751567,5,64,se4GidzD,1,0,0,2018,2022
2575,rK4ToTRT,1188.7924074356592,65999.653546645,5,66,nEqjBjtY,1,0,0,2015,2022
2576,KPKqS2bK,868.9265501466625,49025.135575676795,6,92,DDyy86hn,0,0,0,2018,2022
2577,iQga6OBG,1375.8337758824728,73089.3187912782,8,31,tqxtDvla,1,0,0,2011,2022
2578,f9Xkysts,977.8219727167887,54818.48739521852,9,91,ITKhtSzZ,1,1,0,2010,2022
2579,1YAJM86g,990.1067419712971,52484.12530842865,1,86,kJiSJR5V,1,0,0,2016,2022
2580,Ew8Bo6PP,814.8182511191928,43826.15841831543,10,62,o8OJIvD4,1,0,0,2013,2022
2581,aHwgbn90,477.4906167216981,29457.686880144513,3,77,uYM2QZ0w,1,0,1,2013,2022
2582,tgqY5JdK,1016.567008665406,57072.11189197243,9,13,75dzH1vO,1,0,0,2018,2022
2583,6YKZBZ0W,1276.3318980684826,65429.32260363166,4,34,Q32vWZGN,1,1,0,2010,2022
2584,7YkoAZuU,1215.160532321378,66019.61548202427,3,23,TaPwmr4e,1,0,1,2013,2022
2585,fapsSLkJ,255.27258938171678,18445.54992601202,1,100,dAlReqyk,1,0,0,2014,2022
2586,02d8LG8m,1273.6450892067344,70489.1881175521,2,2,n7WgT8xA,1,0,0,2016,2022
2587,AojDrPKr,1361.8980227862667,72542.6416917901,3,41,wpn15bZD,1,0,0,2021,2022
2588,E8wXfDwV,895.9712615549707,50136.63689625127,2,70,dQQ5TG6J,1,0,0,2012,2022
2589,okIirrsC,1119.1643221902277,62769.66565329562,8,6,fGqpCvNt,1,0,0,2010,2022
2590,pKmhSbFu,691.2280945365959,41263.11992974641,8,25,rP3Shx5R,1,0,1,2017,2022
2591,08PDS5u2,1441.2928031476258,76107.40727581557,3,86,e8x1CQqy,1,0,0,2013,2022
2592,iuAtIl27,1435.3721176670556,74805.80229855301,8,57,I99Kl8aw,1,1,0,2011,2022
2593,gVE13Vuw,1467.7830263033275,77171.90998496569,3,55,QOhXpKWt,1,1,0,2015,2022
2594,pJmjuJF0,1321.4462602788863,70917.19488176453,3,4,kNEQKo1B,1,0,0,2021,2022
2595,VXMbUXlw,1029.2591793806305,56702.73203908981,9,76,diVr47Fz,1,0,0,2015,2022
2596,owFJZ5Op,817.1391825485066,47792.03843906652,3,80,4d5l8nCF,1,0,0,2010,2022
2597,6P760Fm4,1424.5128854940215,77993.75239385618,8,99,dFeRdCxb,1,1,0,2016,2022
2598,msZ2vQZC,947.0078576179587,51146.27761894043,6,40,oWqWY5g5,0,1,0,2016,2022
2599,TbClwspM,1133.4160680733135,63595.82301604728,7,84,Gt0X4TAm,1,0,0,2015,2022
2600,L3NGc9Hx,861.8342092316412,50764.39600685293,7,87,AzzflVqM,1,0,0,2020,2022
2601,C5iAibe4,273.32524175972935,18362.417987152665,10,18,NYG194fP,0,0,0,2011,2022
2602,FItS5ZtU,436.85759338597916,26971.08527264076,8,17,9qHIXNOG,0,0,0,2012,2022
2603,42YWCOqM,1468.2494131785884,79917.85914382173,9,27,bJzfWWsZ,1,1,0,2019,2022
2604,WXn2SXHD,1036.017746777729,58304.01858717957,3,73,MmXg1hUo,1,0,0,2017,2022
2605,AicsCky1,770.21089998232,43906.91547042531,4,69,7WH3tVqT,1,0,0,2012,2022
2606,ZBEpZo3u,923.8416342639648,51845.46734349398,3,96,WZacoZ5L,1,0,0,2013,2022
2607,ElP0fo7q,382.9910220049827,22489.333700507035,2,83,WJm5UGOG,1,0,0,2020,2022
2608,ILypXxLe,1139.2190937153782,61564.986120270594,10,46,lHyBhz5g,1,0,0,2017,2022
2609,hS6iIfyG,1798.5531212313801,96011.14700427327,5,75,401hBy3I,1,0,0,2016,2022
2610,mVbe4LCn,477.85840677638134,28345.668961007807,8,0,QcHF31mj,1,0,0,2015,2022
2611,GHFOTMe9,1268.2082917692487,66049.19786265171,2,0,7ek1knbm,1,1,0,2013,2022
2612,62pNqF1P,726.5050929969918,39293.20847151316,4,35,SEbmvomG,1,0,0,2012,2022
2613,17XWzK0V,1387.9201775753288,74533.11002041587,1,65,cIVagkuu,0,0,1,2021,2022
2614,CRY8pNeg,1036.4362961085458,54679.48653680926,5,56,of6TY8L8,1,0,0,2013,2022
2615,KMJQIQJY,810.5381782272019,43396.54358860474,7,52,tJiarqFM,1,0,0,2020,2022
2616,2FEBEkTx,919.7285774078263,48474.16026604606,9,31,zIbOqGPc,1,1,0,2021,2022
2617,oFqJbVZL,1140.999912141311,60775.998313790944,1,93,UADTlPP2,1,0,0,2015,2022
2618,EYTiAUqd,724.5581131805875,37565.7483791814,7,36,aHIz1Ycv,1,0,0,2021,2022
2619,AC0Yu5ee,992.9211448021777,55427.719012398404,6,78,Tk6Pc4Qp,1,0,0,2012,2022
2620,kAQCKqGJ,924.8958605765305,51523.05880991806,1,55,GacN4gjZ,1,1,0,2011,2022
2621,qaIzAfzQ,1466.6392304357644,77878.7828733731,2,27,Apqt45Lw,1,1,0,2021,2022
2622,vwkQv1eQ,956.1558040502109,52319.36809057787,10,8,SR6RdR8P,0,0,0,2018,2022
2623,r9mshBlC,937.2783023044781,51361.21345776116,2,5,bX7ycAUd,1,1,0,2011,2022
2624,ISfqg4ij,1185.1468485272733,63547.22661488261,3,73,2dJNh1Lv,1,0,0,2021,2022
2625,pdKrIqN9,975.5681115647744,49913.406549858344,3,67,c1raLg1i,1,0,0,2021,2022
2626,85QK40A3,422.6447893453933,26090.266087472017,2,20,gUNMnqbR,1,0,0,2019,2022
2627,CHGrKgAT,393.7461473886724,24628.478591768613,2,8,0HUSYsiJ,1,0,0,2017,2022
2628,zkMnACbM,667.3349317018726,39017.665936549245,3,49,BwMtoG6Q,1,0,0,2019,2022
2629,FhWyYcQy,1040.5357646014527,56814.706916341005,3,66,J4HiAjdI,1,0,0,2011,2022
2630,eE6kcl8G,897.10172521482,47877.71613899416,2,7,E5ERlRlT,1,0,0,2014,2022
2631,ItseU4Ya,1002.8100630155928,55544.29956984506,2,30,NIQ1IQq2,1,0,0,2016,2022
2632,Zp5uz4pO,869.9938330465968,49700.59272980268,7,65,iWVq9oQh,1,0,0,2012,2022
2633,4IKIvnwB,371.99471282506033,23892.975203897637,8,46,W16zYsqQ,1,1,0,2011,2022
2634,QnCRO658,1261.0124718411896,67024.93021737687,8,85,udmvJ40J,1,0,0,2021,2022
2635,oYqPOCgN,1051.8094182365123,59648.205112263815,3,53,ognsijhv,1,0,1,2014,2022
2636,bm2FlkFC,733.879084162822,40141.85253574791,8,62,4fs8itt6,1,1,1,2018,2022
2637,NDnXmeTS,1090.7617446551608,59595.274706344906,4,68,nhvXx9ye,1,0,0,2015,2022
2638,FPYJhmVG,641.500214556302,37074.249945795185,9,32,C1UeLGTR,1,0,0,2016,2022
2639,UXMfdLW8,850.030622982304,46561.41765789795,7,18,qu3ocq0f,1,0,0,2016,2022
2640,SqGoExnk,639.3632975900441,35656.237938487524,4,47,951ID7nF,1,0,0,2014,2022
2641,eJbwLZxs,939.8279613434703,54627.51905439905,3,83,rtINfcLY,1,0,0,2016,2022
2642,RCcgEOnJ,940.8085507069821,52482.813504652724,6,48,K2yFPFWd,1,1,0,2018,2022
2643,GA4a0A2e,1145.3573823084087,62126.36203782924,2,6,NaYt5jKb,1,1,0,2014,2022
2644,HtbRRhS5,750.0942251948478,40955.455466297615,7,71,bU4qhTGk,1,0,0,2021,2022
2645,KzhhCq9Q,1093.5207153063752,58455.86124370427,6,30,ri48qAbQ,1,0,0,2020,2022
2646,VSdkXpMg,682.4242971848606,39254.12796794367,1,30,VnErUzYi,1,0,1,2011,2022
2647,LUWnKzfp,944.932612602397,52751.828649448384,5,81,qXqLBrR9,0,0,0,2020,2022
2648,lfzxFsHS,1125.8032886910005,61667.334622559116,7,52,jQ27P3IQ,1,0,0,2019,2022
2649,PCQnpg4F,1250.0671755205426,66848.22647526265,1,54,6jUJSSXx,1,0,0,2014,2022
2650,r0XU5baF,1124.9921935996897,63032.23165894013,2,92,5XzZlYKY,1,1,0,2016,2022
2651,PqxTxptS,964.20495427421,54747.18326267687,1,42,wyb2qzp1,1,0,0,2011,2022
2652,amhaXaHS,1359.246863305194,71936.51472261253,2,97,4mKF202L,1,0,0,2017,2022
2653,EI2TyYUP,611.8590822676576,36184.25540158213,8,70,nSuBoRcj,1,0,0,2020,2022
2654,jbG81nnD,1222.215012128577,67889.7874016323,1,20,XS6VV9Ud,1,0,0,2014,2022
2655,kCoU50uS,522.6861731299016,32403.577141980284,3,61,6Qu7hhf3,1,0,1,2019,2022
2656,Hl2uLYxV,1212.9097604337353,66502.40911629803,10,100,6LoONviA,1,1,0,2010,2022
2657,LhKLxmbo,907.5423562722444,49664.65340895866,7,21,CTz1TCNy,1,0,0,2013,2022
2658,8Z0LZaN8,429.14587988949324,24311.072462195487,10,8,ocaaPpgp,1,1,0,2017,2022
2659,nXbIvSRZ,874.4408152283045,50652.09926193993,9,91,3GM2sBZj,1,0,0,2012,2022
2660,ZVK2g6OH,908.2409055658948,53210.45922330972,2,73,P5ocaexi,1,0,0,2013,2022
2661,H9iFTIqQ,718.4127110136443,42807.7383292804,6,83,lS9bDjN5,1,0,1,2018,2022
2662,SuOgmlrz,1049.3638132491492,57138.57550292483,1,11,6RUoR2AN,0,0,0,2016,2022
2663,EtYgqJcS,922.8547769714507,50062.34083676966,3,23,fCpgXBf5,1,0,0,2011,2022
2664,sl27hSUt,1276.1125655111102,69837.49255359708,9,27,iUByZXlh,1,0,0,2012,2022
2665,iO0dmzle,1110.08956397583,60458.45890094753,2,83,b6pH8D4x,0,0,0,2017,2022
2666,LSbZjZOZ,887.6838811788556,52899.30435574874,9,34,ZHIjWQQU,1,0,0,2017,2022
2667,N9mplSLb,1006.143810217336,55054.66790710971,1,12,KDpfQb0n,1,0,0,2016,2022
2668,OBKLOH1Y,1598.4538547156799,87510.59440938619,10,93,IyE8Pg9c,0,0,1,2020,2022
2669,svP33O5V,1125.5834857175398,61941.838599556424,9,54,xKYDneYr,1,0,0,2014,2022
2670,AAtE15NK,620.0109737954376,34541.00185174963,1,96,abUE8VDR,1,0,0,2018,2022
2671,wnfBwoqI,1270.1544191423827,70041.11120462682,6,12,67sJvlHr,1,0,0,2021,2022
2672,IRnvdhtG,899.6553735171804,52678.564563481035,3,73,a6YdZCGs,0,0,0,2014,2022
2673,kPG0TAcW,983.625567058904,56957.83295055324,3,4,9U2seohj,1,0,0,2020,2022
2674,z0cTH8wZ,774.2309228572485,45239.6747058709,3,33,FhWlaCPF,0,1,0,2014,2022
2675,Qn9UEa8v,1580.6977891374763,85056.34789127689,4,48,zzsVKFTD,1,0,0,2021,2022
2676,CKpu1PUF,1293.4911879922427,69632.27976487143,5,13,RA4CJwRs,1,0,0,2016,2022
2677,KTjbGrCP,1156.9989984218835,62861.3598544202,1,32,LpNCk2Y8,1,0,0,2021,2022
2678,B8ZAXBb8,722.1590928113792,41439.21426910487,3,30,0PcogMg3,0,0,0,2018,2022
2679,qC4i19e8,834.1689124060865,47250.147149975026,6,60,fwPEBqJu,0,0,0,2011,2022
2680,yA2LxQXZ,1008.7124895110812,56214.640461276234,2,11,mTdzUJB3,1,1,0,2014,2022
2681,SLUYnZWJ,1368.3345485048042,74057.00322417167,5,50,Sedhj1GO,1,1,0,2021,2022
2682,kBj6V8wL,616.7178987068498,36899.188862148694,5,16,go5wQxkk,1,0,0,2011,2022
2683,wuwQU8My,1324.6536259273205,72378.17340572795,5,88,Ukl2YtwF,1,0,0,2021,2022
2684,BZTJybiZ,1133.2119966366965,59842.69779848903,9,70,PI9KrfUk,1,0,0,2021,2022
2685,KFW9zHfo,720.0739628977631,41188.17455830707,6,73,LgvfSIeu,1,1,0,2012,2022
2686,uOYKBXXo,799.8913711554437,45725.66831474964,10,80,dI9BlcQI,1,0,0,2016,2022
2687,TsGSaYJs,1146.2188851168962,63462.11892176961,4,17,JlJKYhno,1,0,0,2011,2022
2688,yNGAAY0o,494.7777114618963,29065.220636239614,9,19,6YyjJ7r8,1,0,0,2013,2022
2689,AOp5Qvbo,1460.4418407857272,77560.38913883218,2,86,m8MWjDWk,1,0,0,2017,2022
2690,I6OrEweE,765.8717657874229,45147.08883142938,2,75,ledujwUD,1,0,0,2011,2022
2691,aSLmBQTd,732.3223340852091,41016.301379976154,6,67,U51cGSpV,0,0,0,2019,2022
2692,4Bj1JSCv,573.7711373389684,34323.49700199188,10,36,WLvBDqm9,1,1,0,2013,2022
2693,KQ8VsiGK,731.9865765133148,41139.6489533971,2,57,q3D2ADBx,1,0,0,2020,2022
2694,eSrHL6a9,1098.6716392501062,57178.53609614206,6,52,KcGUXhu1,1,0,0,2017,2022
2695,g2TIarZY,803.3283537919563,43558.64363240381,4,25,17WvBWRh,1,0,0,2021,2022
2696,XxsdKYh7,384.99933857849805,24340.71506459442,6,94,WM1o4kwB,1,1,0,2011,2022
2697,zYYmBXKF,698.2616183935183,41357.133274457105,2,47,tP5JeYqc,0,0,0,2020,2022
2698,bUyztF2N,994.3106641909243,56500.511938862786,8,68,Yz2mZnmj,0,1,0,2016,2022
2699,0wdrj2qg,691.0502932594836,39121.083859457176,10,14,Yr5hPKcS,1,0,0,2012,2022
2700,funnclB3,890.4045272556691,49344.587606535475,3,15,nkIvO3bX,1,0,0,2015,2022
2701,Su5AdgUI,938.674614625433,52797.37022866294,4,85,QCnfMa80,1,0,0,2020,2022
2702,jZMSlEdj,935.2912962973157,52121.10557975795,4,2,nNIY17eT,1,0,1,2013,2022
2703,nIEsBaGZ,528.3547195161566,31050.782100130884,9,96,NRNrGrAr,1,0,0,2010,2022
2704,ESowAKZz,1329.9689284633882,75064.1707381804,2,67,LJUHei0K,1,0,0,2016,2022
2705,QfrhuqLV,1282.9947418980275,70187.1312809995,8,13,DXUec0o7,0,0,0,2010,2022
2706,UHfDjMLd,717.329972052828,43692.023477774004,1,75,0mVYbMrD,1,0,0,2015,2022
2707,8GtSoH0Y,1384.5500645971683,74791.67581216588,8,30,4fsuz0Ym,1,0,0,2021,2022
2708,12CCZU4H,795.7044189921595,45821.93929601898,5,75,JEt0ysjm,0,0,0,2011,2022
2709,x6GjVGuG,555.6192414985463,32765.163224566317,5,40,BZ85FjPG,1,0,0,2018,2022
2710,1NVLjgMA,1319.2894067938364,71567.1111180469,5,24,jPAgjclh,0,0,0,2014,2022
2711,ktdleuJC,993.9642806440643,55510.81123040566,1,32,SMusmjNV,1,0,0,2016,2022
2712,ckvt8sm2,882.1447552978781,48387.08562582757,5,4,Rvwozxx0,1,0,0,2011,2022
2713,yICFWBLY,1681.3950106261714,89902.71689181164,8,78,DenMxk2Q,1,1,0,2020,2022
2714,NcqV2q9O,372.87604763613103,21190.90450424618,9,90,Bsc43wvS,1,0,0,2016,2022
2715,LwwqUUVL,847.7668625886218,45685.067721593456,7,99,UBCcn95k,0,0,1,2011,2022
2716,DNbmviIf,822.5089046876008,45150.58514892074,5,76,lHG3CaWu,1,0,0,2021,2022
2717,SWh4vZIU,841.8985914446178,49289.13475848967,8,14,E6KoIW7W,1,0,0,2015,2022
2718,NDp6PHPA,1308.0696931058433,71805.39894670801,6,26,QsePwSMS,1,0,0,2018,2022
2719,VPn2uH5r,1381.6518532495613,75009.82324760531,9,90,zVRSBNMt,1,0,0,2018,2022
2720,tRFXDWPK,1113.9727680512347,60705.34782358949,7,49,zu36CDst,1,0,0,2011,2022
2721,NXmb48G2,582.7358048021999,33683.72370787777,7,47,nrIerTEJ,0,0,0,2021,2022
2722,SHTuEs4R,1096.1311568522742,57673.08059201155,1,53,cDeQJRhH,0,1,0,2015,2022
2723,4Wo5dfH7,758.9118738309921,44840.35532498298,7,58,qbXqRzpD,1,0,0,2010,2022
2724,y4bpIOKQ,1514.4849340175185,77872.70091069255,4,54,jHGOX2bn,1,0,0,2019,2022
2725,PcvRODLO,800.1691119647508,47145.206583184685,4,82,B1UXBzai,1,0,0,2018,2022
2726,19bfn3Tj,993.8226325473753,53767.46838159351,2,33,1gEvkCnE,1,0,0,2015,2022
2727,g4FDvo9q,1182.0692435488659,64058.861430362114,10,68,wUmWCnPZ,1,0,0,2013,2022
2728,VDNPndr9,461.14790649219253,28872.262674636368,4,67,t2RzzADY,1,0,1,2014,2022
2729,haofIIok,1081.6949208500664,57394.6126248804,8,6,0s41C6mq,1,1,0,2011,2022
2730,h0OzubAl,913.9619891224786,51595.13840846341,2,13,4q2eSVhf,1,1,0,2014,2022
2731,PpSiYIGm,624.3425463686186,36542.19472832945,2,91,60eV4sCZ,1,0,0,2010,2022
2732,kbTP7Ga5,952.3516579216675,52658.17280957203,1,3,qPVemtVP,1,1,1,2017,2022
2733,mvfgFfMb,1533.1456859396305,83284.83024728001,5,34,Ungbpyis,1,1,0,2014,2022
2734,FBuh9peh,763.6553194303935,42993.311712797746,5,67,mLdy1Cpe,1,0,0,2013,2022
2735,Q7vUk25a,901.3640076376851,49092.74099422326,7,51,jRevgEXx,1,0,0,2012,2022
2736,em2l8bXE,970.6615147608511,54996.76638473582,6,88,nP5BVkK7,1,0,0,2019,2022
2737,2BEbkYC5,720.5283011870637,41386.04314283696,9,26,ZXn0EcAQ,1,0,0,2012,2022
2738,MXgjxD9m,1400.5321223797096,73732.79816693213,9,10,X4AzONc2,1,0,0,2021,2022
2739,ZVOc4SFs,299.90424747908753,20371.951298730673,5,35,K0i7oLn4,1,0,0,2017,2022
2740,yYxfFvGl,1342.3015664237496,72369.0060427341,7,50,MRkPFZwB,1,0,0,2010,2022
2741,PstZe0dK,811.0129334372203,43174.262395599806,6,44,oxLzA47a,1,1,0,2015,2022
2742,Y02C7Dy7,804.004331024946,45659.847112165764,4,46,w55FQhxQ,1,0,0,2011,2022
2743,iMk16I1n,954.7687943857594,56782.098626585255,2,2,SiJylvtq,0,0,0,2020,2022
2744,D0sQlUj7,1210.1120619403464,63648.07919961287,6,35,9QhOLd8C,1,0,0,2021,2022
2745,dZcdwA1M,1208.5124647667712,65353.61474695977,2,74,6boZC10w,1,0,0,2016,2022
2746,a32lVNX7,1118.4458811058591,59998.25437724292,7,74,xkU57Svw,1,0,0,2015,2022
2747,AWafQdZR,809.5137015816349,43860.18611269389,1,74,zvbM5FMk,1,1,0,2013,2022
2748,okSin9Dg,1134.6226066237864,60967.11984179376,4,50,xbHfGE1i,1,0,0,2021,2022
2749,SBVZun86,1032.6442993161008,57821.63512699082,9,69,htzk90wf,1,0,0,2012,2022
2750,yBiXIPQx,1026.8321201836466,54647.988352492765,4,74,PiOxR6cL,0,0,0,2011,2022
2751,MD4n9zVA,834.5912901062245,46679.860840674766,10,39,JrtZK3y6,1,0,0,2020,2022
2752,lqZLHTda,918.852194679744,49737.37781412468,10,14,UMdU94T4,1,1,0,2012,2022
2753,L3K6bXOS,797.1141573515673,49120.34163071187,4,27,Kgvvu0g1,1,0,0,2018,2022
2754,BFn08Z5z,775.8798400730661,43787.80838146849,1,61,wjEzQWMZ,1,0,0,2018,2022
2755,WPwnE20S,1169.3783821407999,62046.78782538477,6,34,cHLFavWc,1,1,0,2018,2022
2756,q2tUXWfW,1148.5543174287066,62085.60405876454,4,49,kJj4ikP6,1,1,1,2019,2022
2757,UiT5wbZc,685.1537642647979,40532.75160012784,6,40,jeoMSybO,1,0,0,2015,2022
2758,wZxSQxUM,424.83046288926766,24863.814283248328,9,57,KpatDneH,1,0,0,2021,2022
2759,qPhCX4Cn,1163.819925039681,62175.80872215006,5,45,HYNB0CIU,1,1,0,2014,2022
2760,evF6CyQh,489.55087221379137,31498.625674521296,3,64,2d6eqhlY,1,0,0,2020,2022
2761,l5NrvWoE,575.9741704779664,34746.58752927961,7,26,TXhdTYdZ,1,0,0,2014,2022
2762,DtfeTsss,1011.9212824586266,55589.054083381736,10,100,nYT2zS9Y,1,0,0,2017,2022
2763,A8eqT3I4,635.0734330249727,35913.23621392696,9,71,IUmzChgW,1,0,0,2014,2022
2764,gC8DG9zg,876.6344224119423,47111.56336959137,1,32,py5Baayc,1,0,0,2018,2022
2765,mSYYIxQo,968.0372249358576,53660.52357151417,6,58,TXO8QsIf,1,0,0,2016,2022
